MET2013,occ2_cleric,occ2_constr,occ2_exec,occ2_farmer,occ2_finsales,occ2_mechanic,occ2_mgmtrel,occ2_mining,occ2_operator,occ2_otheragr,occ2_product,occ2_prof,occ2_retsales,occ2_tech,occ2_transp,occ3_beauty,occ3_clean,occ3_food,occ3_janitor,occ3_others,occ3_protect,occ3_recreation,occ3_shealth,other,city_total
"Atlanta-Sandy Springs-Roswell, GA",2.907331944402255,3.0290262461722652,3.3347554171217264,2.081665999466227,4.718142596956796,2.7996138729899886,3.2569121319916534,1.4999999999999882,2.5077116832241657,2.979093821953265,2.2597307314641375,3.1532051475764784,3.0013277274383325,2.8299248357988693,2.8854388878916883,3.55567956132969,3.381321240777598,2.649314614108408,2.418773922821174,2.6125460427324407,2.8254793103708384,2.581988897471621,2.308700302633199,3.012777415795196,2.989349400812303
"Atlantic City-Hammonton, NJ",0.6213077293170531,0.6708203932499108,0.6330419536080056,0.47140452079093415,0.9555330859059228,0.5615294429638353,0.5800418934273902,0.0,0.49386479832477637,0.9354143466934487,0.3859224924939457,0.6177553088574844,0.5853456090821086,0.6311141614206882,0.5838742081211159,0.7559289460184644,0.7745966692414672,0.6515583641445816,0.6265168509193869,0.8451542547284998,0.9486832980505228,1.2709778186044776,0.6682828306544523,0.6342815571675569,0.633166804064576
"Augusta-Richmond County, GA-SC",0.77823983317274,0.9682458365518692,0.7871886992567007,0.5773502691895576,0.9780192938436582,0.8903891243679846,0.626516850919419,0.49999999999996475,0.8214601316969017,1.0,0.7718449849879416,0.8206786907879932,0.8229768141651118,0.8972651479705906,0.7953463129830497,0.779193722473994,0.8755950357709287,0.7890763647670241,0.8259800183141169,0.5634361698190146,0.875595035770925,0.6979824404520831,0.9137567818137556,0.9887846920772416,0.8806647412414959
"Austin-Round Rock, TX",1.7559028092524847,1.7175564037318076,2.2327466715782176,1.972026594366625,3.3100637062042852,1.5740004693384024,2.312097401175727,1.802775637731985,1.2751534261266857,1.903943276465971,1.30465614610689,2.184713476173247,1.956702649603197,1.734495481767309,1.5349464505514845,1.8126539343499624,1.7981471945681842,1.6454626005507778,1.4468786901206578,1.808270242480721,1.8303005217723507,1.7394369852458178,1.5672621604606085,1.8411739515953298,1.8826754535135748
"Bakersfield, CA",0.9505231067010822,1.112429773064352,0.9466276438515391,1.452966314513603,1.0632190661423713,1.1507929111375028,0.6037267439068843,2.5980762113533094,1.0020304589434488,6.204836822995495,0.8932370012631127,0.9535141263710549,1.0294469176092949,1.0415112878465809,1.233988360045298,1.0,1.0165300454651383,1.0093898773656782,1.0367093879869036,1.1338934190276724,1.2382783747337975,0.8320502943378346,1.2959983219454592,1.374368541872579,1.1809707505712534
"Baltimore-Columbia-Towson, MD",1.923235626370945,1.92028643696719,2.206837073761909,1.7320508075689456,2.9192017967990886,1.8083888603589378,2.1069533303917134,1.0,1.2735584868831922,1.8371173070873899,1.4803679818552378,2.402476200067738,1.8250143262003986,2.0605248631997672,1.7709781580707467,2.1044171232366513,2.01659779496725,1.629619703292307,1.5855657323456602,1.984063491047599,2.369950773047177,2.292686253374042,1.9131633946836075,2.092254751769814,2.054170925284492
"Bangor, ME",0.489490209868762,0.6123724356957945,0.4476282581718006,0.33333333333334964,0.36115755925725307,0.4026936331283873,0.3057089202578592,0.0,0.31878835653165205,0.8660254037843597,0.4375949744936639,0.4447896557225883,0.45516075703095954,0.4509876168016964,0.5400617248672777,0.5669467095138079,0.48304589153961985,0.48564293117863455,0.4736022227782934,0.5345224838248288,0.36514837167010555,0.3580574370196797,0.5745407621558495,0.48903718977837923,0.47160568265561476
"Barnstable Town, MA",0.5062011464482634,0.9874208829065808,0.676946105450486,0.33333333333334964,1.3831281496162586,0.5022472023339097,0.5636993962616916,0.49999999999996475,0.34921514788474783,1.0606601717797675,0.5157106231293672,0.6770364675395023,0.6650045681776929,0.5748986646151335,0.5294365215047058,0.4225771273642406,0.6324555320336461,0.5407890810553335,0.6767155423319674,0.5909368402852615,0.6952217871537818,0.6979824404520831,0.5573864114332922,0.6333039841891916,0.6229109117966775
"Baton Rouge, LA",0.9618340771740702,1.0954451150103428,1.027452493834723,0.8164965809277018,1.23358790948794,0.9772179669628339,0.8860286276255248,1.4999999999999882,0.7650920556759928,0.9354143466934487,0.9565007145952681,0.9902224702260299,0.9319473678348692,1.0892385771565867,0.9789450103725454,1.0350983390135384,1.0327955589886364,1.0186932065428715,0.9715581473308043,0.8261595987094011,1.1761519176251731,0.9198662110077958,1.0287139676238595,1.09785566968437,1.02619728266648
"Beaumont-Port Arthur, TX",0.673975465764548,1.0246950765959768,0.6741998624632245,0.47140452079093415,0.691564074808093,0.799774743061852,0.4736022227783243,1.2247448713915603,0.7407971974871844,0.707106781186483,0.8690909900212678,0.6657651562249333,0.7333816234251387,0.7591252771714849,0.8725615372932973,0.6267831705279908,0.7745966692414672,0.7268437843116279,0.7488308644489731,0.7014723744121972,1.0567244989431792,0.48038446141522223,0.8243856200137104,0.8586609557484821,0.7783146586696541
"Beckley, WV",0.3211874805631608,0.4183300132670099,0.26899110619746963,0.33333333333334964,0.41702882811408654,0.4451945621839519,0.2557744333346265,0.7071067811865476,0.24693239916236823,0.6123724356956641,0.4125684985035144,0.3136532773276434,0.38394056644970165,0.3444474819135435,0.38435305739290215,0.18898223650461787,0.3162277660167488,0.363421892155785,0.29002094671368583,0.21821789023599453,0.28867513459477184,0.16012815380508827,0.4406526492391981,0.43684120162807144,0.3733310421723591
"Bellingham, WA",0.5607814846658806,0.6892024376045196,0.651813511237905,0.8164965809277018,0.8597269536210824,0.6151246852292297,0.5468687416197413,0.49999999999996475,0.5140307795029652,2.031009601159007,0.4495860980662585,0.6459855240617225,0.5680749627880078,0.5446192885782933,0.5773502691896107,0.46291004988626766,0.6831300510639793,0.6142951168339338,0.4929408222145791,0.6784669927987865,0.6831300510639844,0.5310850045437766,0.7105310471274334,0.6134254550719228,0.6126100011451143
