MET2013,occ2_cleric,occ2_constr,occ2_exec,occ2_farmer,occ2_finsales,occ2_mechanic,occ2_mgmtrel,occ2_mining,occ2_operator,occ2_otheragr,occ2_product,occ2_prof,occ2_retsales,occ2_tech,occ2_transp,occ3_beauty,occ3_clean,occ3_food,occ3_janitor,occ3_others,occ3_protect,occ3_recreation,occ3_shealth,other,city_total
32580.0,0.0020401513636801,0.0038396361998326,0.0016396013630077,0.0006580184245158,0.0009073625993778,0.0023117259007273,0.0010433621301281,0.0067423704755145,0.0016817300152696,0.0033545560347778,0.002034308335166,0.0016694702764465,0.0029708395404188,0.0015454092758898,0.0031492159764391,0.0018418718875775,0.0028746340165025,0.0024390518045611,0.0030630998570553,0.0024538704228942,0.0021677358877464,0.0008382229673093,0.0044002887689504,0.0029069286950872,0.0024515485664517
32780.0,0.0005739082783492,0.0008151182994058,0.0005667317754744,0.0008460236886632,0.0008641548565502,0.0003758903903621,0.0004382120946538,0.0003548616039744,0.0006809458957533,0.0006161429451632,0.0005773037167363,0.0005395626368743,0.0006164278008938,0.0006353349245325,0.0006269272545689,0.0010232621597653,0.0003194037796113,0.0005507536332879,0.0007759852971206,0.0006055004939609,0.000410112194979,0.0001571668063704,0.0009453745402042,0.0006798404315333,0.0006266715440724
32820.0,0.0035915550322499,0.0031103198266801,0.0031152425897147,0.0009400263207369,0.003197372969236,0.0029695340838611,0.0030674846625766,0.0021291696238466,0.0042301184433164,0.000753063599644,0.0031339344622828,0.0028036097798372,0.0031249464906422,0.0038291807613716,0.0039875489331301,0.003274438911249,0.0030875698695767,0.0028436871269768,0.0023892178885031,0.0028044233404506,0.0036617160265987,0.0015192791282481,0.0021829557564715,0.0032181030152288,0.0031724876370214
32900.0,0.0006183398869956,0.0007078658915892,0.0004633656025891,0.0016920473773265,0.0001296232284825,0.0008645478978329,0.0004173448520512,0.0003548616039744,0.0010626882918575,0.0063668104333538,0.001017154167583,0.0004316501094994,0.0009332031985753,0.000652506138709,0.0009476807336506,0.0005457398185415,0.0007452754857599,0.0006519124638919,0.0006534613028384,0.0008285796233149,0.0003808184667662,0.0005238893545683,0.0010313176802227,0.000934960255206,0.0007867484758601
33100.0,0.0183687675412288,0.0171174842875222,0.0197607607750324,0.0025380710659898,0.035430349118562,0.0150356156144868,0.0218062685196778,0.0021291696238466,0.0093165779373529,0.011090573012939,0.0123158126237079,0.0159985611663016,0.0183301655793565,0.0148015866201899,0.0158772972145476,0.024967596698274,0.0332179930795847,0.016533848868707,0.0167245252195221,0.0143408011727588,0.0206227846618039,0.017393126571668,0.0155900855993674,0.0168954001536468,0.0170271460832435
33140.0,0.0003369396989017,0.0004075591497029,0.0002815837123426,0.000282007896221,0.0001296232284825,0.0005074520269889,0.0002086724260256,0.0003548616039744,0.0005158681028434,0.0001369206544807,0.0007422476358038,0.0001967816675659,0.0003338983921508,0.000343424283531,0.000583188143785,0.0002728699092707,0.0004258717061485,0.0003259562319459,0.0004900959771288,0.0002549475764046,0.0004394059231918,0.0002619446772841,0.0002578294200556,0.0004081917178762,0.000361655290335
33260.0,0.0003628581372788,0.0004719105943928,0.000484751707324,0.0,0.000259246456965,0.0004322739489164,0.0003964776094486,0.0046132008516678,0.0003817423961041,0.000205380981721,0.0003573784913129,0.0003724040160387,0.0004623208506703,0.0005323076394731,0.0004082317006495,0.0002728699092707,0.0007452754857599,0.0003821555822814,0.000408413314274,0.000446158258708,0.0003222310103406,0.0001571668063704,0.0002406407920519,0.0003672288166105,0.0003889276564915
33340.0,0.0033656943549641,0.0025955082691606,0.0030439555739317,0.0008460236886632,0.0028517110266159,0.0021425752250643,0.0032970243312048,0.0010645848119233,0.0046324955635343,0.001506127199288,0.0038761820980866,0.0031844775235132,0.0024913956952791,0.0029706200525439,0.0025368684254649,0.0023876117061191,0.0021293585307426,0.002652609335836,0.0028997345313457,0.0029000286816023,0.0023434982570231,0.0034576697401508,0.0025954828285606,0.0026776801774771,0.0028843491598036
33460.0,0.0078866105347344,0.0080653810678049,0.0084831548781704,0.0079902237262643,0.0076477704804701,0.006935177702182,0.0101623471474479,0.00319375443577,0.0095126078164334,0.0036283973437393,0.0087145370574004,0.0087303350578178,0.0076625400249995,0.0082765252330992,0.0069399389110419,0.0077767924142165,0.0058557359595421,0.0076880711258977,0.007473963651215,0.0079352433155932,0.0045698216011951,0.0059723386420787,0.0076317508336484,0.0065971830459582,0.0074634387252184
33660.0,0.0010256296329208,0.0015444346725583,0.000823365032293,0.0003760105282947,0.0008209471137227,0.001221643768677,0.0007929552188973,0.0010645848119233,0.0014857001361891,0.000753063599644,0.0015669672311414,0.0008590683551803,0.0012071711100837,0.000961587993887,0.0012101153983539,0.0015690019783068,0.0012776151184455,0.0010228281761062,0.0009801919542577,0.0011153956467701,0.0010838679438732,0.0004191114836546,0.0009109972841967,0.0011929546684412,0.0010876338198683
33700.0,0.0013995956723613,0.0017589394881915,0.0010372260796418,0.0035721000188005,0.0011234013135153,0.0017854793542203,0.0007303534910896,0.0003548616039744,0.0025587057901035,0.0067091120695556,0.0014844952716076,0.0010198791802879,0.0012585400934915,0.000961587993887,0.0019536802816798,0.0015007845009891,0.0014905509715198,0.0016410210297968,0.0020624872370839,0.0013066063290735,0.0014939801388522,0.0012573344509639,0.0018735604524046,0.001719723205771,0.0015456317080386
33740.0,0.0004109923799791,0.0004290096312662,0.0003207915710232,9.400263207369808e-05,0.000259246456965,0.0003383013513259,0.0002921413964358,0.0010645848119233,0.000392059758161,0.0001369206544807,0.0004123597976687,0.0003237375821246,0.0004023903700279,0.0004292803544138,0.0004811302186226,0.000204652431953,0.0005323396326856,0.0005507536332879,0.000408413314274,0.0003186844705057,0.0004979933796174,0.0001571668063704,0.0006187906081336,0.0004649648617358,0.0004162000226479
33780.0,0.0003258317967402,0.0004504601128295,0.0003421776757581,9.400263207369808e-05,0.00017283097131,0.0008081643392786,0.000187805183423,0.0003548616039744,0.0006603111716396,0.0005476826179229,0.0005498130635583,0.0002962304673035,0.0003681443810893,0.0005494788536497,0.0003572027380683,0.0002728699092707,0.0001597018898056,0.0003933954523485,0.0004900959771288,0.0004142898116574,0.0004686996514046,0.0003143336127409,0.0003093953040668,0.0004110663074387,0.0003883347789663
33860.0,0.0010145217307592,0.0011154250412921,0.0009730677654372,0.0004700131603684,0.0007777393708952,0.0011840547296408,0.0008764241893076,0.0003548616039744,0.0015476043085303,0.0011638255630861,0.0012920606993622,0.0009140825848224,0.001198609612849,0.000961587993887,0.0010788980660023,0.0009550446824476,0.001224381155177,0.0011689464869786,0.0013273432713906,0.000669237388062,0.0018162111491929,0.0006810561609388,0.0005844133521262,0.0013014704244259,0.001145735817332
