city_year,occ_year,shares,city_year_coeff,occ_year_coeff,residuals
"(San Francisco-Oakland-Hayward, CA)_2019",(occ2_primary)_2019,-4.345190479792329,2.2648903843762103,-0.16445847230056249,-0.4561656095956863
"(San Jose-Sunnyvale-Santa Clara, CA)_2019",(occ2_primary)_2019,-5.365894372054279,1.2732214553312016,-0.16445847230056249,-0.4852005728126274
"(San Luis Obispo-Paso Robles-Arroyo Grande, CA)_2019",(occ2_primary)_2019,-6.119524375378584,-0.36655548632567525,-0.16445847230056249,0.40094636551994345
"(Santa Cruz-Watsonville, CA)_2019",(occ2_primary)_2019,-5.331330003736536,-0.3714523189507699,-0.16445847230056249,1.1940375697870866
"(Santa Fe, NM)_2019",(occ2_primary)_2019,-7.243194922780057,-1.1309154425394432,-0.16445847230056249,0.04163577433223953
"(Santa Maria-Santa Barbara, CA)_2019",(occ2_primary)_2019,-4.687605173690293,0.14576048901799288,-0.16445847230056249,1.3205495918645669
"(Santa Rosa, CA)_2019",(occ2_primary)_2019,-5.438909193732822,0.2212453829121772,-0.16445847230056249,0.4937606779278543
"(Scranton--Wilkes-Barre--Hazleton, PA)_2019",(occ2_primary)_2019,-6.538498283455399,0.17341265107758463,-0.16445847230056249,-0.5579956799601309
"(Seattle-Tacoma-Bellevue, WA)_2019",(occ2_primary)_2019,-4.2875537361015335,2.1755165067491964,-0.16445847230056249,-0.3091549882778768
"(Sebastian-Vero Beach, FL)_2019",(occ2_primary)_2019,-6.562482620179358,-1.1301529556232923,-0.16445847230056249,0.7215855900167876
"(Sheboygan, WI)_2019",(occ2_primary)_2019,-7.02431154534351,-1.4211568956069707,-0.16445847230056249,0.5507606048363138
"(Shreveport-Bossier City, LA)_2019",(occ2_primary)_2019,-6.421502809792334,-0.12944101030072552,-0.16445847230056249,-0.13814654491875533
"(Spartanburg, SC)_2019",(occ2_primary)_2019,-6.911039596015643,-0.4809751648351046,-0.16445847230056249,-0.2761491766076851
"(Spokane-Spokane Valley, WA)_2019",(occ2_primary)_2019,-5.454157890575643,0.45657672670890603,-0.16445847230056249,0.24318063728830364
"(Springfield, IL)_2019",(occ2_primary)_2019,-7.079836010032556,-0.9155278011963897,-0.16445847230056249,-0.010392954263313214
"(Springfield, MA)_2019",(occ2_primary)_2019,-6.027917009110294,0.2601845569504584,-0.16445847230056249,-0.13418631148789917
"(Springfield, MO)_2019",(occ2_primary)_2019,-6.397876281247761,-0.1056303410205861,-0.16445847230056249,-0.1383306856543225
"(Springfield, OH)_2019",(occ2_primary)_2019,-7.304870516842467,-1.1559320354693283,-0.16445847230056249,0.004976773199715012
"(St. George, UT)_2019",(occ2_primary)_2019,-7.078996731762562,-0.9387018844445665,-0.16445847230056249,0.013620407254857803
"(St. Joseph, MO-KS)_2019",(occ2_primary)_2019,-7.250637279136182,-1.4047888033689455,-0.16445847230056249,0.3080667788056166
"(St. Louis, MO-IL)_2019",(occ2_primary)_2019,-4.62461271544261,1.817852441882133,-0.16445847230056249,-0.28854990275188985
"(State College, PA)_2019",(occ2_primary)_2019,-7.165245739271034,-0.991668632787253,-0.16445847230056249,-0.01966185191092862
"(Stockton-Lodi, CA)_2019",(occ2_primary)_2019,-4.755039313707159,0.49865065636813366,-0.16445847230056249,0.9002252844975605
"(Syracuse, NY)_2019",(occ2_primary)_2019,-6.035866410607149,0.41422064465991193,-0.16445847230056249,-0.2961718006942071
"(Tampa-St. Petersburg-Clearwater, FL)_2019",(occ2_primary)_2019,-4.525796560120981,1.829251965005993,-0.16445847230056249,-0.2011332705541209
"(Toledo, OH)_2019",(occ2_primary)_2019,-6.01119542719887,0.36968693208252024,-0.16445847230056249,-0.2269671047085371
"(Topeka, KS)_2019",(occ2_primary)_2019,-6.667676316252178,-0.6431662808620962,-0.16445847230056249,0.12940521918277081
"(Trenton, NJ)_2019",(occ2_primary)_2019,-6.393217230041554,-0.1509246153282291,-0.16445847230056249,-0.0883773601404716
"(Tucson, AZ)_2019",(occ2_primary)_2019,-5.415350315209689,0.8588531786066511,-0.16445847230056249,-0.12028823924348675
"(Tuscaloosa, AL)_2019",(occ2_primary)_2019,-7.717458725903455,-0.8973579578524724,-0.16445847230056249,-0.6661855134781298
"(Tyler, TX)_2019",(occ2_primary)_2019,-7.308030077132835,-0.8241401094176775,-0.16445847230056249,-0.3299747131423043
"(Urban Honolulu, HI)_2019",(occ2_primary)_2019,-5.645891633086013,0.7565615302011506,-0.16445847230056249,-0.2485379087143098
"(Utica-Rome, NY)_2019",(occ2_primary)_2019,-6.895208130798962,-0.4698032069097966,-0.16445847230056249,-0.27148966931631247
"(Vallejo-Fairfield, CA)_2019",(occ2_primary)_2019,-6.430015357103469,-0.04779002138602806,-0.16445847230056249,-0.2283100811445875
"(Virginia Beach-Norfolk-Newport News, VA-NC)_2019",(occ2_primary)_2019,-5.372724481326319,1.2389131403949596,-0.16445847230056249,-0.45772236714842585
"(Visalia-Porterville, CA)_2019",(occ2_primary)_2019,-4.258997031852062,0.06699393121001629,-0.16445847230056249,1.827924291510775
"(Waco, TX)_2019",(occ2_primary)_2019,-7.053322443700685,-0.6059543970515961,-0.16445847230056249,-0.293452792076236
"(Washington-Arlington-Alexandria, DC-VA-MD-WV)_2019",(occ2_primary)_2019,-4.1266414477312585,2.566948384033711,-0.16445847230056249,-0.5396745771921165
"(Wausau, WI)_2019",(occ2_primary)_2019,-6.506993934561705,-1.251932575493242,-0.16445847230056249,0.8988538955043905
"(Wenatchee, WA)_2019",(occ2_primary)_2019,-5.917393889575014,-1.1856191668617604,-0.16445847230056249,1.4221405318595997
"(Wichita Falls, TX)_2019",(occ2_primary)_2019,-7.5611544606589804,-1.2532149851824856,-0.16445847230056249,-0.15402422090364176
"(Wichita, KS)_2019",(occ2_primary)_2019,-6.188023807872697,0.23820531901968955,-0.16445847230056249,-0.2723138723195335
"(Wilmington, NC)_2019",(occ2_primary)_2019,-6.523704755511744,-0.42599738468220893,-0.16445847230056249,0.05620788374331731
"(Winston-Salem, NC)_2019",(occ2_primary)_2019,-5.8931400582048,0.26714743521350304,-0.16445847230056249,-0.006372238845449907
"(Worcester, MA-CT)_2019",(occ2_primary)_2019,-5.990502573260037,0.7613720108110509,-0.16445847230056249,-0.5979593294982353
"(Yakima, WA)_2019",(occ2_primary)_2019,-4.88396508660108,-0.48429982910044966,-0.16445847230056249,1.7542499970722227
"(York-Hanover, PA)_2019",(occ2_primary)_2019,-6.25546909070927,0.06068146188073742,-0.16445847230056249,-0.16223529801715397
"(Youngstown-Warren-Boardman, OH-PA)_2019",(occ2_primary)_2019,-6.5321660655117215,0.1009710445726455,-0.16445847230056249,-0.47922185551151397
"(Yuba City, CA)_2019",(occ2_primary)_2019,-5.776439674581574,-0.8168871184112736,-0.16445847230056249,1.1943626984025526
"(Yuma, AZ)_2019",(occ2_primary)_2019,-5.36438288446301,-0.7459698859183521,-0.16445847230056249,1.5355022560281952
"(Akron, OH)_2019",(occ2_professional)_2019,-5.960736296656677,0.381634242495152,-0.46120428645082123,0.10829052957128305
"(Albany-Schenectady-Troy, NY)_2019",(occ2_professional)_2019,-5.437701877507558,0.6804405249952596,-0.46120428645082123,0.33251866622029436
"(Albuquerque, NM)_2019",(occ2_professional)_2019,-5.549641438174883,0.6803582697389072,-0.46120428645082123,0.22066136080932086
"(Allentown-Bethlehem-Easton, PA-NJ)_2019",(occ2_professional)_2019,-5.754527415272335,0.6744630229837156,-0.46120428645082123,0.021670630467060192
"(Amarillo, TX)_2019",(occ2_professional)_2019,-7.210175556735756,-0.5894391534370627,-0.46120428645082123,-0.1700753345755821
"(Anchorage, AK)_2019",(occ2_professional)_2019,-6.294872570011796,-0.18468913827732436,-0.46120428645082123,0.34047763698863953
"(Ann Arbor, MI)_2019",(occ2_professional)_2019,-5.95992488420632,-0.25459882001972733,-0.46120428645082123,0.7453350045365195
"(Anniston-Oxford-Jacksonville, AL)_2019",(occ2_professional)_2019,-8.120856978498365,-1.4976660443230285,-0.46120428645082123,-0.17252986545222448
"(Asheville, NC)_2019",(occ2_professional)_2019,-6.205945295465962,0.189392658396756,-0.46120428645082123,0.05532311486039365
"(Atlanta-Sandy Springs-Roswell, GA)_2019",(occ2_professional)_2019,-3.752773175589618,2.5003571717900748,-0.46120428645082123,0.19753072134341876
"(Atlantic City-Hammonton, NJ)_2019",(occ2_professional)_2019,-7.110848589226734,-0.627624398451478,-0.46120428645082123,-0.03256312205214407
"(Auburn-Opelika, AL)_2019",(occ2_professional)_2019,-7.106457992555339,-0.8370993041684005,-0.46120428645082123,0.18130238033617285
"(Augusta-Richmond County, GA-SC)_2019",(occ2_professional)_2019,-6.385383351990694,0.06667227599717229,-0.46120428645082123,-0.0013945592647557348
"(Austin-Round Rock, TX)_2019",(occ2_professional)_2019,-4.524493855673934,1.5915027836320494,-0.46120428645082123,0.3346644294171277
"(Bakersfield, CA)_2019",(occ2_professional)_2019,-6.267607770982098,0.6119214277832405,-0.46120428645082123,-0.42886813004222724
"(Baltimore-Columbia-Towson, MD)_2019",(occ2_professional)_2019,-4.3117705727076645,1.7475583442165488,-0.46120428645082123,0.39133215179889813
"(Bangor, ME)_2019",(occ2_professional)_2019,-7.395279076261506,-0.9303147327529029,-0.46120428645082123,-0.014303274785492093
"(Barnstable Town, MA)_2019",(occ2_professional)_2019,-6.775783045524662,-0.46397426961439026,-0.46120428645082123,0.13885229281283973
"(Baton Rouge, LA)_2019",(occ2_professional)_2019,-5.848068349166229,0.5094724344320305,-0.46120428645082123,0.0931202851248516
"(Beaumont-Port Arthur, TX)_2019",(occ2_professional)_2019,-6.760851704379207,-0.19641688902508037,-0.46120428645082123,-0.1137737466310158
"(Bellingham, WA)_2019",(occ2_professional)_2019,-6.932154280658637,-0.5212101632026478,-0.46120428645082123,0.03971695126712138
"(Bend-Redmond, OR)_2019",(occ2_professional)_2019,-7.1058717351025615,-0.7941923521447221,-0.46120428645082123,0.13898168576527237
"(Binghamton, NY)_2019",(occ2_professional)_2019,-7.027841244758413,-0.653317878435296,-0.46120428645082123,0.0761377023999934
"(Birmingham-Hoover, AL)_2019",(occ2_professional)_2019,-5.4920512454862385,0.8648440912516691,-0.46120428645082123,0.09376573198520344
"(Bismarck, ND)_2019",(occ2_professional)_2019,-7.2663283111259975,-1.0598076501901974,-0.46120428645082123,0.24414040778731128
"(Blacksburg-Christiansburg-Radford, VA)_2019",(occ2_professional)_2019,-7.02860684387709,-0.9843040186902283,-0.46120428645082123,0.40635824353624894
"(Bloomington, IL)_2019",(occ2_professional)_2019,-7.194985198951375,-1.035371680250225,-0.46120428645082123,0.29104755002196114
"(Bloomington, IN)_2019",(occ2_professional)_2019,-7.3834234914476475,-0.9727587860901332,-0.46120428645082123,0.03999636336559753
"(Boise City, ID)_2019",(occ2_professional)_2019,-5.801611594303397,0.546942043632145,-0.46120428645082123,0.10210743078756934
"(Boston-Cambridge-Newton, MA-NH)_2019",(occ2_professional)_2019,-3.6132643811268634,2.377034008869912,-0.46120428645082123,0.4603626787263364
"(Bremerton-Silverdale, WA)_2019",(occ2_professional)_2019,-6.844988366555646,-0.46700236479138013,-0.46120428645082123,0.07267506695884496
"(Bridgeport-Stamford-Norwalk, CT)_2019",(occ2_professional)_2019,-5.56017558483584,0.7452834295815975,-0.46120428645082123,0.14520205430567312
"(Brownsville-Harlingen, TX)_2019",(occ2_professional)_2019,-7.038194399081,-0.1660899871170578,-0.46120428645082123,-0.4214433432408313
"(Buffalo-Cheektowaga-Niagara Falls, NY)_2019",(occ2_professional)_2019,-5.353555946262872,0.9788805610751186,-0.46120428645082123,0.11822456138512027
"(Burlington, NC)_2019",(occ2_professional)_2019,-7.579398075641016,-1.0843199238274872,-0.46120428645082123,-0.044417083090417364
"(Burlington-South Burlington, VT)_2019",(occ2_professional)_2019,-6.75328705900249,-0.5517931165937116,-0.46120428645082123,0.24916712631433313
"(Canton-Massillon, OH)_2019",(occ2_professional)_2019,-6.731238619826252,-0.12448103143675082,-0.46120428645082123,-0.1560965196663897
"(Cape Coral-Fort Myers, FL)_2019",(occ2_professional)_2019,-6.228901562778295,0.3126905430236384,-0.46120428645082123,-0.09093103707882211
"(Champaign-Urbana, IL)_2019",(occ2_professional)_2019,-6.780702187887988,-0.725042593922387,-0.46120428645082123,0.39500147475751035
"(Charleston, WV)_2019",(occ2_professional)_2019,-7.340971955311764,-0.8633082012661326,-0.46120428645082123,-0.027002685322520037
"(Charleston-North Charleston, SC)_2019",(occ2_professional)_2019,-5.8418155199146256,0.5236377196047952,-0.46120428645082123,0.08520782920369108
"(Charlotte-Concord-Gastonia, NC-SC)_2019",(occ2_professional)_2019,-4.680961622050866,1.6918318818781224,-0.46120428645082123,0.07786756479412293
"(Chattanooga, TN-GA)_2019",(occ2_professional)_2019,-6.236532549789975,0.1389191490891899,-0.46120428645082123,0.07520936984394666
"(Chicago-Naperville-Elgin, IL-IN-WI)_2019",(occ2_professional)_2019,-3.310093612206112,2.9738870370963753,-0.46120428645082123,0.16668041942062395
"(Chico, CA)_2019",(occ2_professional)_2019,-7.328188213518291,-0.7269309528658772,-0.46120428645082123,-0.15059619192930196
"(Cincinnati, OH-KY-IN)_2019",(occ2_professional)_2019,-4.7278360073440915,1.5496522446422174,-0.46120428645082123,0.17317281673680185
"(Clarksville, TN-KY)_2019",(occ2_professional)_2019,-7.083069499744888,-0.3212541433139595,-0.46120428645082123,-0.3111542877078177
"(Cleveland-Elyria, OH)_2019",(occ2_professional)_2019,-4.863309414458325,1.495640215068771,-0.46120428645082123,0.09171143919601477
"(Coeur d'Alene, ID)_2019",(occ2_professional)_2019,-7.652055079412543,-1.117417039884299,-0.46120428645082123,-0.08397697080513211
"(College Station-Bryan, TX)_2019",(occ2_professional)_2019,-6.834368236622411,-0.5988144504862882,-0.46120428645082123,0.21510728258698908
"(Colorado Springs, CO)_2019",(occ2_professional)_2019,-5.6910962645114616,0.48825974830915975,-0.46120428645082123,0.27130505590248966
"(Columbia, MO)_2019",(occ2_professional)_2019,-7.068816046446286,-0.900037179935532,-0.46120428645082123,0.2818822022123575
"(Columbia, SC)_2019",(occ2_professional)_2019,-5.835378948188108,0.5793067243613992,-0.46120428645082123,0.03597539617360468
"(Columbus, OH)_2019",(occ2_professional)_2019,-4.736044365431076,1.5061488896475688,-0.46120428645082123,0.2084678136444671
"(Corpus Christi, TX)_2019",(occ2_professional)_2019,-6.636700176402329,0.10723433689513007,-0.46120428645082123,-0.29327344457434723
"(Dallas-Fort Worth-Arlington, TX)_2019",(occ2_professional)_2019,-3.6310626250665208,2.718416820888417,-0.46120428645082123,0.10118162276817344
"(Daphne-Fairhope-Foley, AL)_2019",(occ2_professional)_2019,-7.319143808865951,-0.8746854999750906,-0.46120428645082123,0.006202759832251381
"(Dayton, OH)_2019",(occ2_professional)_2019,-5.794712186014404,0.558589862766453,-0.46120428645082123,0.09735901994225404
"(Decatur, AL)_2019",(occ2_professional)_2019,-7.6762760489728885,-1.2892490410575714,-0.46120428645082123,0.06363406080779388
"(Decatur, IL)_2019",(occ2_professional)_2019,-8.143660679858321,-1.6789873381270262,-0.46120428645082123,-0.014012273008184195
"(Deltona-Daytona Beach-Ormond Beach, FL)_2019",(occ2_professional)_2019,-6.317229477113072,0.32243566090034115,-0.46120428645082123,-0.1890040692903021
"(Denver-Aurora-Lakewood, CO)_2019",(occ2_professional)_2019,-4.262595664324127,1.9433645897471978,-0.46120428645082123,0.24470081465178595
"(Des Moines-West Des Moines, IA)_2019",(occ2_professional)_2019,-5.762502796721988,0.4782677799916746,-0.46120428645082123,0.20989049200944887
"(Detroit-Warren-Dearborn, MI)_2019",(occ2_professional)_2019,-4.126268983623284,2.177292904382167,-0.46120428645082123,0.14709918071766026
"(Dover, DE)_2019",(occ2_professional)_2019,-7.480696827415858,-1.0007565942443293,-0.46120428645082123,-0.029279164448417383
"(East Stroudsburg, PA)_2019",(occ2_professional)_2019,-7.667109191641455,-1.0930492474329752,-0.46120428645082123,-0.12339887548536765
"(Eau Claire, WI)_2019",(occ2_professional)_2019,-7.49881473191943,-0.9386370304719098,-0.46120428645082123,-0.10951663272440992
"(El Centro, CA)_2019",(occ2_professional)_2019,-8.305235443799496,-0.9230691386757908,-0.46120428645082123,-0.9315052364005947
"(El Paso, TX)_2019",(occ2_professional)_2019,-6.196736099388152,0.4809579516645819,-0.46120428645082123,-0.22703298232962332
"(Elkhart-Goshen, IN)_2019",(occ2_professional)_2019,-7.619551412869322,-0.974986964454061,-0.46120428645082123,-0.19390337969215032
"(Erie, PA)_2019",(occ2_professional)_2019,-6.885420904716644,-0.45186113400991834,-0.46120428645082123,0.017101298016386046
"(Eugene, OR)_2019",(occ2_professional)_2019,-6.49997415513757,-0.106635072580608,-0.46120428645082123,0.057321986166149586
"(Fayetteville, NC)_2019",(occ2_professional)_2019,-7.044821328568609,-0.4398363619827048,-0.46120428645082123,-0.15432389786279366
"(Fayetteville-Springdale-Rogers, AR-MO)_2019",(occ2_professional)_2019,-6.3457563012555935,0.05988880588958967,-0.46120428645082123,0.04501596157792864
"(Flagstaff, AZ)_2019",(occ2_professional)_2019,-7.191937047119069,-1.0593863956803649,-0.46120428645082123,0.3181104172844069
"(Florence, SC)_2019",(occ2_professional)_2019,-7.294113006006512,-0.9330311156976494,-0.46120428645082123,0.08957917841424923
"(Fort Collins, CO)_2019",(occ2_professional)_2019,-6.198543337170294,-0.09148560476005585,-0.46120428645082123,0.34360333631287254
"(Fort Wayne, IN)_2019",(occ2_professional)_2019,-6.594846172696384,-0.2237430999945862,-0.46120428645082123,0.07955799602131375
"(Fresno, CA)_2019",(occ2_professional)_2019,-5.89944727399246,0.8249259314534632,-0.46120428645082123,-0.27371213672281147
"(Gadsden, AL)_2019",(occ2_professional)_2019,-8.346810791492048,-1.6796696637460085,-0.46120428645082123,-0.21648005902292944
"(Gainesville, FL)_2019",(occ2_professional)_2019,-6.5914807997939855,-0.6401551379266239,-0.46120428645082123,0.4993354068557503
"(Gainesville, GA)_2019",(occ2_professional)_2019,-7.564453563673593,-0.919267052815794,-0.46120428645082123,-0.1945254421346876
"(Glens Falls, NY)_2019",(occ2_professional)_2019,-7.790436939953485,-1.1108172447148505,-0.46120428645082123,-0.22895862651552434
"(Goldsboro, NC)_2019",(occ2_professional)_2019,-8.122761378235992,-1.3890375802252501,-0.46120428645082123,-0.28306272928763043
"(Grand Junction, CO)_2019",(occ2_professional)_2019,-7.604907517732506,-0.9684291361500659,-0.46120428645082123,-0.1858173128593288
"(Grand Rapids-Wyoming, MI)_2019",(occ2_professional)_2019,-5.65455361842185,0.7781033533838921,-0.46120428645082123,0.018004096917369594
"(Greensboro-High Point, NC)_2019",(occ2_professional)_2019,-5.948286962726086,0.5140331043487265,-0.46120428645082123,-0.011658998351701477
"(Greenville, NC)_2019",(occ2_professional)_2019,-7.178797627028737,-0.860200466416821,-0.46120428645082123,0.13206390811119473
"(Greenville-Anderson-Mauldin, SC)_2019",(occ2_professional)_2019,-5.622047548629318,0.7449787539512904,-0.46120428645082123,0.08363476614250231
"(Gulfport-Biloxi-Pascagoula, MS)_2019",(occ2_professional)_2019,-6.813460464419699,-0.3958566831369503,-0.46120428645082123,0.03305728744036163
"(Hanford-Corcoran, CA)_2019",(occ2_professional)_2019,-8.101170005366518,-1.2220590479283033,-0.46120428645082123,-0.4284498887151038
"(Harrisburg-Carlisle, PA)_2019",(occ2_professional)_2019,-6.087804091943373,0.27777454384278455,-0.46120428645082123,0.08508243293695372
"(Harrisonburg, VA)_2019",(occ2_professional)_2019,-7.557497391936093,-0.965333926944834,-0.46120428645082123,-0.1415023962681472
"(Hartford-West Hartford-East Hartford, CT)_2019",(occ2_professional)_2019,-5.178257188602748,1.0323602898112547,-0.46120428645082123,0.24004359030910827
"(Hickory-Lenoir-Morganton, NC)_2019",(occ2_professional)_2019,-6.7554703070860675,-0.13363544183230536,-0.46120428645082123,-0.1711737965306508
"(Hilton Head Island-Bluffton-Beaufort, SC)_2019",(occ2_professional)_2019,-7.290623326091052,-0.8005493035307572,-0.46120428645082123,-0.03941295383718302
"(Homosassa Springs, FL)_2019",(occ2_professional)_2019,-7.997760837364212,-1.4434510486027756,-0.46120428645082123,-0.1036487200383247
"(Houma-Thibodaux, LA)_2019",(occ2_professional)_2019,-7.533207732136337,-0.6226461046315475,-0.46120428645082123,-0.4599005587816789
"(Houston-The Woodlands-Sugar Land, TX)_2019",(occ2_professional)_2019,-3.7042055948149364,2.6911257611540584,-0.46120428645082123,0.05532971275411658
"(Huntsville, AL)_2019",(occ2_professional)_2019,-6.246204984906013,0.038140704756668864,-0.46120428645082123,0.16631537906042837
"(Indianapolis-Carmel-Anderson, IN)_2019",(occ2_professional)_2019,-4.860972875091991,1.449185069986328,-0.46120428645082123,0.140503123644792
"(Iowa City, IA)_2019",(occ2_professional)_2019,-6.944722425447573,-0.8704288380935665,-0.46120428645082123,0.3763674813691047
"(Ithaca, NY)_2019",(occ2_professional)_2019,-7.111299109932315,-1.5851503242495433,-0.46120428645082123,0.9245122830403396
"(Jackson, MI)_2019",(occ2_professional)_2019,-7.800951416781561,-1.1028505783612204,-0.46120428645082123,-0.24743976969722947
"(Jackson, MS)_2019",(occ2_professional)_2019,-6.161984885166179,0.29905293125056165,-0.46120428645082123,-0.01037674769362873
"(Jackson, TN)_2019",(occ2_professional)_2019,-7.860587753364923,-1.5243887591819263,-0.46120428645082123,0.11446207454011414
"(Jacksonville, FL)_2019",(occ2_professional)_2019,-5.231854964293551,1.1632723976203667,-0.46120428645082123,0.055533706809193895
"(Janesville-Beloit, WI)_2019",(occ2_professional)_2019,-7.59614421076763,-0.9743846530671885,-0.46120428645082123,-0.17109848897733038
"(Jefferson City, MO)_2019",(occ2_professional)_2019,-7.432095351730658,-1.0004183036362475,-0.46120428645082123,0.01898402062870108
"(Johnstown, PA)_2019",(occ2_professional)_2019,-7.786615974606032,-1.2073117233984725,-0.46120428645082123,-0.12864318248444828
"(Joplin, MO)_2019",(occ2_professional)_2019,-7.565053623697598,-0.9856121173372676,-0.46120428645082123,-0.1287804376372188
"(Kalamazoo-Portage, MI)_2019",(occ2_professional)_2019,-6.7058686656714945,-0.02599540580015658,-0.46120428645082123,-0.22921219114822655
"(Kankakee, IL)_2019",(occ2_professional)_2019,-8.092902808589503,-1.4747915053756455,-0.46120428645082123,-0.16745023449074736
"(Kansas City, MO-KS)_2019",(occ2_professional)_2019,-4.759255570649718,1.5859034498112943,-0.46120428645082123,0.10550204826209875
"(Knoxville, TN)_2019",(occ2_professional)_2019,-5.69552907451038,0.7249066316477903,-0.46120428645082123,0.03022536256494135
"(La Crosse-Onalaska, WI-MN)_2019",(occ2_professional)_2019,-7.76173070362828,-1.379823355603878,-0.46120428645082123,0.06875372069870966
"(Lafayette, LA)_2019",(occ2_professional)_2019,-6.382117974617753,0.10340198342006168,-0.46120428645082123,-0.03485888931470349
"(Lafayette-West Lafayette, IN)_2019",(occ2_professional)_2019,-6.962784681807268,-0.7262705060887891,-0.46120428645082123,0.2141468930046333
"(Lake Havasu City-Kingman, AZ)_2019",(occ2_professional)_2019,-7.6598837266804125,-0.602090132715146,-0.46120428645082123,-0.6071325252421556
"(Lakeland-Winter Haven, FL)_2019",(occ2_professional)_2019,-6.458722646927768,0.30400391132117655,-0.46120428645082123,-0.3120654895258337
"(Lancaster, PA)_2019",(occ2_professional)_2019,-6.241574942564672,0.22923385282918174,-0.46120428645082123,-0.02014772667074194
"(Lansing-East Lansing, MI)_2019",(occ2_professional)_2019,-6.210384752040809,0.12453090842988157,-0.46120428645082123,0.11574540825242163
"(Laredo, TX)_2019",(occ2_professional)_2019,-7.526517334468766,-0.4416874699133859,-0.46120428645082123,-0.6341687958322684
"(Las Cruces, NM)_2019",(occ2_professional)_2019,-7.063712980166335,-0.7441561244521369,-0.46120428645082123,0.13110421300891328
"(Las Vegas-Henderson-Paradise, NV)_2019",(occ2_professional)_2019,-5.1811908468762224,1.6195546448613247,-0.46120428645082123,-0.35008442301443576
"(Lawrence, KS)_2019",(occ2_professional)_2019,-7.3322007310364565,-1.2018140900001275,-0.46120428645082123,0.3202744276867824
"(Lebanon, PA)_2019",(occ2_professional)_2019,-7.677313361815696,-0.940831146218641,-0.46120428645082123,-0.28582114687394355
"(Lewiston-Auburn, ME)_2019",(occ2_professional)_2019,-7.820696014673397,-1.3311497819651645,-0.46120428645082123,-0.038885163985121096
"(Lima, OH)_2019",(occ2_professional)_2019,-8.136774468659297,-1.3593474106642538,-0.46120428645082123,-0.3267659892719319
"(Lincoln, NE)_2019",(occ2_professional)_2019,-6.4801033001119555,-0.12454565961953179,-0.46120428645082123,0.09510342823068729
"(Little Rock-North Little Rock-Conway, AR)_2019",(occ2_professional)_2019,-6.048599667253022,0.3724403072347071,-0.46120428645082123,0.029621094235382728
"(Los Angeles-Long Beach-Anaheim, CA)_2019",(occ2_professional)_2019,-2.999615817265019,3.3354884528601216,-0.46120428645082123,0.11555679859797063
"(Louisville/Jefferson County, KY-IN)_2019",(occ2_professional)_2019,-5.381484865030124,0.9819914096237405,-0.46120428645082123,0.08718479406924651
"(Lubbock, TX)_2019",(occ2_professional)_2019,-6.751858400850417,-0.30128617332606433,-0.46120428645082123,8.884119875762764e-05
"(Lynchburg, VA)_2019",(occ2_professional)_2019,-6.962993858696972,-0.4629518770168972,-0.46120428645082123,-0.04938091295696356
"(Madera, CA)_2019",(occ2_professional)_2019,-7.9878013459094594,-0.980523638983466,-0.46120428645082123,-0.5566166382028817
"(Manchester-Nashua, NH)_2019",(occ2_professional)_2019,-6.366261738740841,-0.18451437169758567,-0.46120428645082123,0.26891370167985684
"(Mansfield, OH)_2019",(occ2_professional)_2019,-7.89535699722371,-1.3215420742520543,-0.46120428645082123,-0.12315385424854508
"(McAllen-Edinburg-Mission, TX)_2019",(occ2_professional)_2019,-6.385316262661227,0.5687144236060329,-0.46120428645082123,-0.5033696175441484
"(Medford, OR)_2019",(occ2_professional)_2019,-7.218089543488255,-0.6710257386027934,-0.46120428645082123,-0.09640273616235095
"(Memphis, TN-MS-AR)_2019",(occ2_professional)_2019,-5.520297640005652,0.9210664579565564,-0.46120428645082123,0.009296970760902745
"(Merced, CA)_2019",(occ2_professional)_2019,-7.531623280553142,-0.39758199820418083,-0.46120428645082123,-0.68338021362585
"(Miami-Fort Lauderdale-West Palm Beach, FL)_2019",(occ2_professional)_2019,-3.987925795054616,2.5934126138998157,-0.46120428645082123,-0.13067734023132038
"(Michigan City-La Porte, IN)_2019",(occ2_professional)_2019,-8.068774421839844,-1.2605719210983892,-0.46120428645082123,-0.3575414320183441
"(Midland, TX)_2019",(occ2_professional)_2019,-7.471212878921725,-0.9899047278675379,-0.46120428645082123,-0.03064708233107627
"(Milwaukee-Waukesha-West Allis, WI)_2019",(occ2_professional)_2019,-5.076656220398406,1.182638645630163,-0.46120428645082123,0.19136620269454152
"(Minneapolis-St. Paul-Bloomington, MN-WI)_2019",(occ2_professional)_2019,-4.062568178689131,2.0611805586607694,-0.46120428645082123,0.32691233137321074
"(Mobile, AL)_2019",(occ2_professional)_2019,-6.741818711846247,-0.29799344584985876,-0.46120428645082123,0.006835802726722129
"(Modesto, CA)_2019",(occ2_professional)_2019,-6.764937486911153,0.15549953663390337,-0.46120428645082123,-0.46977595482194445
"(Monroe, LA)_2019",(occ2_professional)_2019,-7.714314318230665,-1.1811947691737377,-0.46120428645082123,-0.0824584803338162
"(Monroe, MI)_2019",(occ2_professional)_2019,-7.676947128520997,-1.2228359675086784,-0.46120428645082123,-0.0034500922892064523
"(Montgomery, AL)_2019",(occ2_professional)_2019,-6.728114652690576,-0.27415163279426125,-0.46120428645082123,-0.0033019511732037543
